GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon Cov) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat Cov) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height Cov) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading Cov) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration Cov) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity Cov) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate Cov) [rad/s];GPS time of week of the navigation epoch (iTOW) [ms];Longitude (lon) [deg];Latitude (lat) [deg];Height above ellipsoid (height) [m];Height above mean sea level (hMSL) [m];Horizontal accuracy estimate (hAcc) [m];Vertical accuracy estimate (vAcc) [m]
1900;126674.8;13.3729982513658;0.000767151034057641;52.5053425388022;0.00132320187766746;77.0276516523081;0.000393243072374072;1.31342502467951;1.06310478091187E-06;0.906326415886916;0.00586926984737644;5.33182307126583;0.000316759501078607;-0.285786218518826;1.27446260057677E-06;126674800;13.3730876;52.5053376;79.517;37.318;2.25;-1
1900;126675;13.3730023660819;0.000776591493669499;52.5053518843693;0.00135945936894325;77.0346951081143;0.000399483175152062;1.2668072012755;1.03456883360015E-06;1.04154513500596;0.00587012069909099;5.52703637702338;0.000316944095645109;-0.19295204376818;1.27446268773487E-06;126675000;13.3730926;52.5053467;79.451;37.252;2.262;-1
1900;126675.2;13.3730072514782;0.00078795549707374;52.5053613824957;0.00140391695730953;77.0418010708439;0.000405775907981011;1.23644966369087;1.00687651456038E-06;1.12130560112487;0.00587027827764074;5.7446571663408;0.000317057047208948;-0.127827093064839;1.27445564380578E-06;126675200;13.3730954;52.5053466;80.926;38.728;2.254;-1
1900;126675.4;13.3730127294037;0.00080119395472406;52.5053712848824;0.00146292987425894;77.0489682250945;0.000412117519081057;1.21721029618231;9.80065435231045E-07;1.13404379532571;0.00587065205546003;5.97121971978672;0.000317063436400426;-0.0653577569145457;1.27443428876556E-06;126675400;13.3731025;52.5053545;81.043;38.844;2.25;-1
1900;126675.6;13.3730186474352;0.000816219566931943;52.505381276512;0.00147270521033379;77.0561953670578;0.00041850400831456;1.20889031299163;9.54170672900188E-07;1.09190405644891;0.00587017100886721;6.19448602894205;0.000317020984728359;-0.0270504053300523;1.27440487796409E-06;126675600;13.3731072;52.5053665;80.909;38.71;2.259;-1
1900;126675.8;13.3730248556272;0.000832971640330978;52.5053917254199;0.00139609227980074;77.063481122234;0.000424930972057812;1.20647934446982;9.29223383951738E-07;1.01061515335797;0.00586977051294829;6.40547841453049;0.000317029369143936;-0.00153238915261524;1.27436070136954E-06;126675800;13.3731103;52.5053761;81.191;38.993;2.245;-1
1900;126676;13.3730312876472;0.000851749936524121;52.5054026467157;0.00137821459239803;77.0708237528212;0.000431393371096237;1.2069774127085;9.05249739344758E-07;0.893573705482581;0.00586953616691934;6.5963970213013;0.000317115677407555;0.00570915674536621;1.27430797974151E-06;126676000;13.3731129;52.5053844;81.746;39.548;2.183;-1
1900;126676.2;13.3730378677663;0.000871713757305308;52.5054136345696;0.00132558455433155;77.0782217963551;0.000437885315999318;1.20911643914205;8.82277271067186E-07;0.742929230921267;0.00586959470199383;6.76053158443523;0.000317282511738449;0.0119922476576894;1.27424643331189E-06;126676200;13.3731166;52.5053956;81.885;39.686;2.152;-1
1900;126676.5;13.373047883086;0.000905037919512875;52.5054309300615;0.00136319068781668;77.0894186148121;0.000447664075892117;1.21384250090306;8.49740375911026E-07;0.485419878615638;0.00586930887585367;6.94448079775148;0.000317583589964682;0.0154545984473511;1.27413482714714E-06;126676500;13.3731214;52.5054109;82.533;40.334;2.125;-1
1900;126676.7;13.3730546046575;0.000929526936554192;52.5054426211465;0.00142796430816995;77.0969465819625;0.000454200000411846;1.21681619154007;8.29354729833132E-07;0.362641575501867;0.00586957383698588;7.02817606832435;0.000317676226235926;0.0144217249606734;1.27404656605242E-06;126676700;13.373126;52.5054182;83.54;41.341;2.079;-1
1900;126676.9;13.3730613461033;0.000955140741018939;52.5054544003172;0.00147103472375201;77.104523061438;0.000460740085545377;1.2185535305767;8.10026010180445E-07;0.312332502868769;0.00586887524145836;7.09460252096476;0.000317695474350188;0.00411839879127087;1.27394798885908E-06;126676900;13.3731334;52.5054285;83.988;41.789;2.073;-1
1900;126677.1;13.373068139897;0.000981820448776778;52.505466406727;0.00150364834861266;77.1121452455279;0.000467275416725397;1.21925245404272;7.91759747224864E-07;0.320613441107501;0.00586728085465336;7.15691427495374;0.000317562847334318;0.00426790530335517;1.27383938401911E-06;126677100;13.3731413;52.5054407;83.986;41.788;2.082;-1
1900;126677.3;13.373074968343;0.00100939012767116;52.5054785642915;0.00154171191223336;77.1198110354292;0.000473796088704382;1.22002298612291;7.7455884680561E-07;0.373766654174977;0.00586617073384151;7.22581347392892;0.000317205839025732;0.00162495920107141;1.27372250590438E-06;126677300;13.3731495;52.5054534;84.06;41.862;2.099;-1
1900;126677.5;13.3730818710275;0.00103825882928994;52.505490742179;0.00155122923229558;77.1275179200711;0.000480291535216966;1.21901387320116;7.58425137214107E-07;0.456222220435011;0.00585306240501812;7.3084450916068;0.000317000148851503;-0.00587266583774347;1.2735962256328E-06;126677500;13.3731592;52.5054641;84.321;42.123;2.126;-1
1900;126677.7;13.3730889705997;0.00107151628385832;52.5055029535432;0.00153704122482682;77.1352634009049;0.000486750579154642;1.21853450139879;7.43366075520837E-07;0.544049950399601;0.00573059170056778;7.40852999092309;0.000315637981419768;0.000165697635177052;1.27346458572221E-06;126677700;13.3731644;52.5054753;84.421;42.222;2.157;-1
1900;126677.9;13.3730960700767;0.00110173184926922;52.5055153688545;0.00152267622218654;77.1430443773374;0.000493237193522864;1.21932831497977;7.29417584596794E-07;0.624356975176045;0.00550282664722985;7.52573399842689;0.000310546709797091;0.00374777368232887;1.28877571307742E-06;126677900;13.3731686;52.5054886;84.555;42.357;2.178;-1
1900;126678.1;13.3731032809986;0.00113331780804918;52.5055279612875;0.00146225231087715;77.1508559263494;0.000499933010365637;1.2203162153348;7.16771745337445E-07;0.671368712826448;0.00545562767757726;7.65584571433359;0.000310265908958411;0.00391264557035806;1.28864703210795E-06;126678100;13.373176;52.5055013;84.686;42.487;2.198;-1
1900;126678.3;13.3731106004196;0.00116623005665803;52.5055408559554;0.00136697559955728;77.1586956606176;0.000506836372414396;1.22109242616363;7.05399475969127E-07;0.679875993107614;0.00545270233446336;7.79183240634819;0.000309957853600667;0.00136232652138217;1.28851925660845E-06;126678300;13.3731832;52.5055121;84.987;42.789;2.203;-1
1900;126678.5;13.3731180417084;0.00120046627346844;52.5055540993797;0.00139459700319945;77.1665613067732;0.000513939112597261;1.22183082738805;6.95294629182128E-07;0.630943239688826;0.00545095067970179;7.924100656569;0.000309656982545867;0.0063387627857802;1.28839243258367E-06;126678500;13.3731891;52.5055233;85.412;43.213;2.222;-1
1900;126678.8;13.3731293462273;0.00125435686560737;52.5055743039533;0.00137368287430548;77.1784034494307;0.000524953264036507;1.22515803127337;6.82491212578704E-07;0.437400201764805;0.00544961883984759;8.08758969327182;0.000309408716614173;0.0133605549129654;1.28820446137285E-06;126678800;13.373198;52.5055408;85.814;43.615;2.273;-1
1900;126679;13.3731369229423;0.00129218441827917;52.5055878254502;0.0013448510254998;77.1863236696409;0.000532529290013751;1.22877414040537;6.75514417167769E-07;0.267740893366216;0.00544985606371138;8.15820001332977;0.000309329102043527;0.0196282836039261;1.28808274529001E-06;126679000;13.3732043;52.5055531;86.099;43.901;2.297;-1
1900;126679.3;13.3731482223898;0.00135040074556698;52.5056082669706;0.00128191058309764;77.198236571521;0.000544235689143502;1.23415431417931;6.67357736448715E-07;0.0860382312038472;0.00544948644300981;8.20809575443046;0.000309263451231185;0.0167324612678209;1.28790221652755E-06;126679300;13.3732155;52.5055712;86.505;44.307;2.346;-1
1900;126679.6;13.3731593832995;0.00141042709631601;52.5056289715758;0.00128933463955483;77.2101814001831;0.000556349828595936;1.23695780939216;6.61904194977451E-07;-0.00989038809203655;0.00545037214911727;8.21830603481137;0.000309039328686164;0.00542572616307804;1.28772629046017E-06;126679600;13.3732222;52.5055915;86.623;44.425;2.382;-1
1900;126679.9;13.3731705024217;0.00147184879460759;52.5056495929976;0.00124188669777176;77.2221509450215;0.000568875352002834;1.23766793811689;6.59091716704994E-07;-0.0463485450105227;0.00545146032480865;8.20838162962408;0.000308908919075386;-0.0012342045849354;1.28755887367185E-06;126679900;13.3732334;52.5056109;86.639;44.44;2.384;-1
1900;126680.2;13.3731816314067;0.00153408115377837;52.5056702693396;0.00115298055322995;77.2341379295273;0.00058182263825737;1.23536149470884;6.58845040485335E-07;-0.0547146129609386;0.00545275805265592;8.19308754292201;0.000309052484891991;-0.00599073766609451;1.28739955919205E-06;126680200;13.3732402;52.5056302;86.836;44.638;2.386;-1
1900;126680.4;13.3731890807088;0.00157643034025397;52.5056840200743;0.00110515566417061;77.2421353129877;0.000590696414690828;1.23355656285055;6.6006892047298E-07;-0.0563962987893559;0.00545413944206492;8.18197069601777;0.000309369518036532;-0.0134018175945024;1.28729885419419E-06;126680400;13.3732482;52.5056398;87.446;45.248;2.391;-1
1900;126680.7;13.3732003154766;0.00164094437962512;52.5057047799969;0.00109074671661496;77.2541357146613;0.000604387277236476;1.22968482740283;6.63923106459877E-07;-0.0766330190613607;0.00549566071393784;8.16290012933121;0.00030998587737569;-0.01200268191847;1.28715735820993E-06;126680700;13.3732563;52.5056581;87.713;45.515;2.407;-1
1900;126681;13.3732116238623;0.00170685412241464;52.5057253524207;0.00106311238068056;77.2661343725043;0.000618490987832721;1.22822504441524;6.70066378083464E-07;-0.114161043038603;0.00575419255456751;8.13423230010679;0.000314974503016223;0.00250173643320287;1.36094455375368E-06;126681000;13.3732629;52.505678;87.844;45.646;2.421;-1
1900;126681.2;13.373219151416;0.00175112682453974;52.5057388811165;0.00103018041841718;77.2741291901473;0.000627915943797297;1.2283313842411;6.752052625611E-07;-0.150997753890295;0.00579478356962683;8.10813425592716;0.000314745182226849;0.00157445215667566;1.3608521988203E-06;126681200;13.373268;52.5056899;88.304;46.106;2.425;-1
1900;126681.4;13.3732266458548;0.00179559266911045;52.5057525753924;0.00105411110527457;77.2821174785131;0.000637332452574391;1.22907417658496;6.81129859753815E-07;-0.214281754434071;0.00579422538793267;8.07202472857886;0.00031424333097877;0.0013008084671071;1.36076110563618E-06;126681400;13.3732724;52.5057035;88.473;46.275;2.433;-1
1900;126681.6;13.373234113697;0.00184241434423877;52.5057661565636;0.00104437826545917;77.2900967175779;0.000646750344932319;1.22956473988034;6.87811888829538E-07;-0.244424777880271;0.0057950653295548;8.0271517647491;0.000314798954407571;0.00929782030540245;1.36067371408483E-06;126681600;13.3732789;52.5057155;88.772;46.574;2.442;-1
1900;126681.8;13.3732414934044;0.00188732230423999;52.5057796519851;0.00101234092314628;77.2980648766776;0.000656178973792876;1.22976984523563;6.9522495091812E-07;-0.300757731125114;0.00579700190858554;7.97229673522309;0.000315525170508804;0.00126451399531813;1.36058472774954E-06;126681800;13.3732843;52.505727;89.169;46.972;2.446;-1
1900;126682;13.3732488112913;0.00193234900788477;52.5057931318265;0.00110329724447014;77.3060195594699;0.000665627071384469;1.23084695749486;7.0332694874874E-07;-0.338908248213919;0.0057979914100743;7.90797610089419;0.000315732940023193;0.00379581956829493;1.36049847270732E-06;126682000;13.3732898;52.5057377;89.667;47.469;2.455;-1
1900;126682.2;13.3732560724159;0.00197720117128379;52.5058063159119;0.00105368074358321;77.3139585656647;0.000675102630049527;1.23035880971781;7.12093912037324E-07;-0.352012727029327;0.00579771231429007;7.83837260846028;0.000315815902612301;-0.00647649686140117;1.3604146848738E-06;126682200;13.3732948;52.5057465;90.581;48.383;2.467;-1
1900;126682.4;13.3732632750383;0.00202255743212285;52.5058195125433;0.00104803678253336;77.3218794787569;0.000684613044091001;1.228752152471;7.21492659552282E-07;-0.346763740210914;0.00579783832863367;7.76852907476863;0.000315853066756411;-0.00842353571494383;1.36033323532676E-06;126682400;13.3732997;52.5057561;91.323;49.125;2.487;-1
1900;126682.6;13.373270441506;0.00206815293630768;52.505832526314;0.00111567876183464;77.3297803893471;0.00069416536133946;1.22747057650773;7.31488476876893E-07;-0.353102494433825;0.00579816829371942;7.69885459095523;0.000315922232176037;-0.0060691591801847;1.36025651507768E-06;126682600;13.3733061;52.505765;91.985;49.787;2.497;-1
1900;126682.8;13.3732775687571;0.00211401762039027;52.5058454865645;0.00119050468672625;77.3376591685023;0.00070376620945842;1.22642477501989;7.42055786160078E-07;-0.357686551856329;0.0057979719077172;7.62742924333605;0.000316008240778041;-0.00572981979674919;1.36018220679596E-06;126682800;13.3733136;52.5057756;92.248;50.05;2.512;-1
1900;126683;13.3732846707263;0.00215940727222901;52.5058582383686;0.0011809106796459;77.3455135679654;0.000713421683103277;1.22577350993231;7.53164032043957E-07;-0.345000007337903;0.00579785170826022;7.55695995220878;0.000316085467413431;-0.00220323818034588;1.36011172353837E-06;126683000;13.3733212;52.5057844;92.909;50.711;2.523;-1
1900;126683.2;13.3732917049316;0.00220514793289128;52.5058709583596;0.00125318143625547;77.3533418124311;0.000723137232458662;1.22564084432626;7.64781757526846E-07;-0.332825279123159;0.00579772792203243;7.48923039641315;0.000316138970377485;-0.00212416538311371;1.36004399083382E-06;126683200;13.3733251;52.5057968;93.15;50.952;2.548;-1
1900;126683.4;13.3732986681086;0.00225123097231066;52.50588349762;0.00125316798372856;77.3611417327244;0.000732917815918257;1.22542260847949;7.76877748313195E-07;-0.328022439989504;0.00579818979120627;7.4232788098378;0.00031619766952816;-0.00027205187425276;1.35997887979938E-06;126683400;13.3733267;52.5058071;93.733;51.535;2.532;-1
1900;126683.6;13.3733054478209;0.00230188215382133;52.5058959268203;0.00125314476627777;77.3689113486281;0.00074276814643627;1.22544372074493;7.89427180834476E-07;-0.326509239050445;0.0057981996242729;7.35764453983545;0.000316337203154283;0.00131943365810448;1.35992025584809E-06;126683600;13.3733304;52.5058184;94.117;51.919;2.537;-1
1900;126683.8;13.3733122821618;0.00234758562492153;52.505908227356;0.00128134249495955;77.3766486108637;0.000752692626672582;1.22534702969275;8.02397626532083E-07;-0.326505777238224;0.00579862358802327;7.29229624396771;0.000316592186560147;0.000451816356226141;1.35985937707542E-06;126683800;13.3733358;52.5058293;94.56;52.362;2.537;-1
1900;126684;13.3733190696006;0.00239329270434846;52.5059204418031;0.00136489440892723;77.384351878332;0.000762695250986292;1.2259305394451;8.15757006590266E-07;-0.322001038314786;0.00579881185092788;7.22731966572516;0.000316820379007895;0.00523760929360274;1.35980145700289E-06;126684000;13.3733404;52.5058406;94.578;52.381;2.544;-1
1900;126684.2;13.3733257844331;0.00243961539000274;52.5059326016046;0.0013794137724452;77.3920191384011;0.000772779492015663;1.22612116909502;8.29475865102665E-07;-0.310911392171204;0.0057986085093739;7.16406491295215;0.00031695506708464;-0.000762494815331351;1.35974613911371E-06;126684200;13.3733446;52.5058504;94.839;52.641;2.55;-1
1900;126684.4;13.3733324499427;0.0024857657692083;52.5059445512905;0.00142743257216322;77.3996488628473;0.000782948452451984;1.22681799133332;8.43521463965806E-07;-0.308850155904948;0.00579810097674976;7.1023065916537;0.000316729740910492;0.00392670290328145;1.35969268694245E-06;126684400;13.3733482;52.5058578;95.179;52.982;2.52;-1
1900;126684.6;13.3733390076918;0.00253244674805895;52.505956512842;0.00143458605225076;77.4072395360839;0.000793205104171735;1.22672786929293;8.57868634739807E-07;-0.319478772732215;0.00579586319562946;7.03965314515031;0.000315728953880745;-0.00129868992762071;1.35964181450414E-06;126684600;13.3733537;52.5058669;95.323;53.125;2.501;-1
1900;126684.8;13.3733461438231;0.00259148146361934;52.505968092161;0.00135365179797378;77.4147897057409;0.000803552222269994;1.22669130769405;8.72546270295831E-07;-0.293384877933645;0.00579676321874603;6.98014683326518;0.000316176024627389;0.00343351860485681;1.35960764073981E-06;126684800;13.3733628;52.5058749;95.594;53.396;2.487;-1
1900;126685;13.3733526013762;0.00261834768025232;52.5059797341611;0.00133574537002361;77.4222981365042;0.000813992283295769;1.22615224610855;8.87473777775695E-07;-0.335049433887866;0.00579824141834949;6.91750375537644;0.00031703160477936;-0.00838849332861586;1.35955034744971E-06;126685000;13.3733675;52.5058836;96.023;53.825;2.463;-1
1900;126685.2;13.3733590179196;0.00264527548401977;52.5059913673954;0.00135594371962071;77.4297634588515;0.000824527368540963;1.22523554885683;9.02597829735026E-07;-0.387683948397984;0.00579842266102766;6.8453485584366;0.00031727908690946;-0.00453637594345231;1.359495825646E-06;126685200;13.3733722;52.5058929;96.23;54.032;2.442;-1
1900;126685.4;13.3733653883475;0.00267238043952176;52.5060029238214;0.00143118155425112;77.4371847818418;0.000835159296604527;1.22434079698784;9.17889589400931E-07;-0.432481522079164;0.00579854817829767;6.76289933352226;0.000317266513056432;-0.00649595915148435;1.35944410270446E-06;126685400;13.3733779;52.505903;96.142;53.945;2.425;-1
1900;126685.6;13.3733717033459;0.00270030561090566;52.5060141923023;0.00148715508868594;77.4445609208952;0.000845889848983024;1.22332970889669;9.33318541015559E-07;-0.455880797836611;0.00579860204269308;6.67384447678858;0.000317211195399805;-0.00277863535870917;1.35939400505139E-06;126685600;13.3733805;52.5059142;96.2;54.003;2.417;-1
1900;126685.8;13.3733779452079;0.00272818929009151;52.5060253830634;0.00147953128928236;77.4518912523011;0.000856720705632438;1.22254424992273;9.48857111218525E-07;-0.477575006458153;0.00579837462023287;6.58055885370511;0.000317208148685503;-0.00429774855369829;1.35934507309788E-06;126685800;13.3733834;52.5059256;96.189;53.992;2.408;-1
1900;126686;13.3733841102418;0.00275640953628888;52.5060363615676;0.00144276254780528;77.459175200518;0.000867653342811908;1.22152506198477;9.64476478566315E-07;-0.5067777173467;0.00579868727834133;6.48235023204466;0.000317245109458169;-0.00104290416060635;1.35929805223896E-06;126686000;13.3733882;52.5059339;96.657;54.46;2.375;-1
1900;126686.2;13.373390196065;0.00278478552697599;52.5060471111443;0.00155041798040492;77.4664125944034;0.000878688932726291;1.22111545492937;9.80146063625481E-07;-0.560148265675496;0.00579845436287115;6.37623697206333;0.0003173310533994;-0.00209639078041511;1.35925185100786E-06;126686200;13.3733942;52.5059431;96.811;54.614;2.371;-1
1900;126686.4;13.3733961679302;0.00281292286197722;52.5060577862277;0.00154134803930553;77.4736031066754;0.000889828469901898;1.22071946702477;9.95839007750021E-07;-0.650306766672468;0.00579755990083798;6.25563805899878;0.000317432132349243;0.0017739345251397;1.35920658335041E-06;126686400;13.3734006;52.5059528;96.885;54.688;2.363;-1
1900;126686.6;13.3734020213993;0.002841535594846;52.5060681215902;0.00154180288488603;77.4807467897193;0.000901072978880188;1.22109906071365;1.01152854947156E-06;-0.746043399101221;0.00579777872138063;6.11576233237155;0.000317470865341308;0.00311100678469802;1.35916077591103E-06;126686600;13.3734087;52.5059598;97.358;55.161;2.342;-1
1900;126686.8;13.3734090397235;0.00281300095882851;52.506077676253;0.00141063492981316;77.4878435464141;0.000912423455035896;1.22138765694123;1.02728867697506E-06;-0.80708286777866;0.00579822443699907;5.9595966569557;0.000317506539872888;-0.000485966035363365;1.35913174587717E-06;126686800;13.3734123;52.5059699;97.556;55.359;2.332;-1
1900;126687;13.3734145966435;0.00282520568922366;52.5060875815528;0.00146776435154529;77.494893785889;0.000923880751904488;1.22017448809796;1.04303770111482E-06;-0.822805290309481;0.00579825213630221;5.79601534718359;0.000317518911105824;-0.00710418666227634;1.35907194531423E-06;126687000;13.3734179;52.5059766;98.015;55.818;2.304;-1
1900;126687.2;13.3734200256942;0.00283762131429625;52.5060970761121;0.00147916838477749;77.5018979579321;0.000935445484175394;1.21922088723692;1.05863315087618E-06;-0.82498417227142;0.00579874842006026;5.6313668065577;0.000317498628580529;-0.00836051543035414;1.35901524650542E-06;126687200;13.3734208;52.505986;98.112;55.914;2.3;-1
1900;126687.4;13.3734253263463;0.00284951104477047;52.5061062259585;0.00149296052147103;77.5088569243431;0.000947118145807684;1.21779915685731;1.07404299448945E-06;-0.846320765333506;0.00579903102587467;5.46476553498309;0.000317529610462702;-0.0045300451416667;1.35896163575185E-06;126687400;13.3734266;52.5059949;98.2;56.002;2.296;-1
1900;126687.6;13.3734304725637;0.00286171218076533;52.5061152084708;0.00144599382974123;77.5157718066372;0.000958899301849009;1.21677443481096;1.08923573771955E-06;-0.886600915049582;0.00579840200319155;5.29141807593989;0.000317627561963476;-0.0068054093427272;1.35891371556645E-06;126687600;13.3734311;52.5060034;98.25;56.052;2.412;-1
1900;126687.8;13.3734354670674;0.0028734180623166;52.506123970283;0.00147413351429578;77.5226436983356;0.000970789525432622;1.21549890177258;1.10417824135984E-06;-0.911470041284104;0.00579816252369269;5.11123357059275;0.00031767905380095;-0.00376589214720694;1.35887006351529E-06;126687800;13.3734378;52.5060084;98.741;56.544;2.449;-1
1900;126688;13.3734403083851;0.00288513511070742;52.506132340594;0.00149963404177503;77.5294739511292;0.000982789289057287;1.21449570082639;1.11884199190844E-06;-0.908274199818191;0.00579817468964245;4.92870770648783;0.000317704210686248;-0.0037402235072173;1.35883052297993E-06;126688000;13.3734407;52.5060143;99.149;56.951;2.381;-1
1900;126688.2;13.37344499975;0.00289696839878918;52.5061403255061;0.0014653877343462;77.5362644691903;0.000994898863811597;1.21351615713432;1.13319784771472E-06;-0.877356671952827;0.00579887939790397;4.74976153039034;0.000317709691353271;-0.00477513486502492;1.35879581072209E-06;126688200;13.3734434;52.5060226;99.237;57.04;2.336;-1
1900;126688.4;13.3734495302912;0.00290770327255786;52.5061480096842;0.00150805443393463;77.5430171433095;0.00100711842678194;1.2125001455811;1.14721943235308E-06;-0.828510130793655;0.00579927303261533;4.57887445151624;0.000317758207126458;-0.00441414696117553;1.35876537535047E-06;126688400;13.373443;52.5060303;99.327;57.129;2.342;-1
1900;126688.6;13.3734539097346;0.00291895546808331;52.5061554616618;0.00146223737156035;77.5497340383542;0.00101944824126119;1.211104268734;1.16088051553457E-06;-0.767208982787414;0.00579944065913627;4.41925595423563;0.000317857470159954;-0.00861460150689152;1.35874337402626E-06;126688600;13.3734498;52.506036;99.477;57.28;2.378;-1
1900;126688.8;13.3734581910473;0.0029289815673525;52.5061626432697;0.00153862121510003;77.5564178291078;0.00103188859034778;1.20788091482684;1.17415655769343E-06;-0.712835699235989;0.00579906983253211;4.27142421890608;0.000317991528512115;-0.0185064820674309;1.35872771269468E-06;126688800;13.3734576;52.5060395;99.86;57.662;2.399;-1
1900;126689.1;13.3734643916731;0.00294509460636514;52.5061730413261;0.0015317298040262;77.5663872456503;0.00105075673870873;1.20159946228671;1.19330204776321E-06;-0.641448328361769;0.0057983867425344;4.06831544628027;0.000318195613363544;-0.02742499732648;1.3587153583175E-06;126689100;13.373462;52.5060465;100.417;58.219;2.485;-1
1900;126689.4;13.3734704247494;0.0029610307597935;52.5061830233225;0.00164896353979925;77.5762978954145;0.00106987393039282;1.19268982540446;1.21147017902905E-06;-0.517568561193927;0.0057990284399792;3.89173075573767;0.000318338618768187;-0.0269152433685641;1.35871630937627E-06;126689400;13.3734635;52.5060579;100.374;58.176;2.43;-1
1900;126689.6;13.3734744035714;0.0029706670617994;52.506189295837;0.00169224100892901;77.5828781367669;0.00108275701441831;1.18725227806246;1.22301156093886E-06;-0.383728056353813;0.0057988434824036;3.80117035935707;0.00031847633427878;-0.023620120066492;1.35872502617914E-06;126689600;13.3734637;52.5060678;99.94;57.742;2.424;-1
1900;126689.8;13.3734783401409;0.00298035848202407;52.506195617171;0.00175338371720307;77.5894412426227;0.00109575072120579;1.18314590993262;1.23408035143306E-06;-0.238157675027324;0.00579889354637188;3.73902979731948;0.000318601397709972;-0.0131908903888907;1.35874225426915E-06;126689800;13.3734645;52.5060758;99.621;57.423;2.391;-1
1900;126690;13.3734822715296;0.0029892634502892;52.5062017049789;0.00186070776350839;77.5959913539702;0.00110885494261979;1.18241888724289;1.24466620846441E-06;-0.112808713316472;0.00579882620758787;3.70450647596032;0.000318694495008228;0.0164763903106367;1.3587660183387E-06;126690000;13.3734651;52.5060794;100.011;57.814;2.32;-1
1900;126690.2;13.3734861278985;0.00299891223510049;52.5062077617083;0.0018703745505306;77.6025329141701;0.0011220693621277;1.1887736907937;1.2547616170581E-06;-0.0208613060489143;0.00579894848258589;3.69157996604051;0.000318752144937793;0.0404191945515116;1.35879609767632E-06;126690200;13.3734682;52.5060838;100.189;57.992;2.269;-1
1900;126690.4;13.3734899126198;0.00300754545110571;52.5062138809465;0.00194073485434251;77.6090704406628;0.00113539354914117;1.19880950973216;1.26436189157799E-06;0.0548363751681169;0.00579929796175371;3.69520682684017;0.000318764602785178;0.0678856326595086;1.35883285278959E-06;126690400;13.3734694;52.50609;100.185;57.988;2.269;-1
1900;126690.6;13.3734935682455;0.00301650174607833;52.5062200295333;0.00200392612654567;77.6156087390193;0.00114882711456232;1.21440807413805;1.27346517412293E-06;0.112969579650297;0.00579902072346348;3.71222962572748;0.000318750448307119;0.075148328848678;1.35887816811866E-06;126690600;13.3734717;52.5060955;100.219;58.021;2.27;-1
1900;126690.8;13.3734970830198;0.00302499047796415;52.5062262224366;0.00202266653299352;77.6221523336047;0.00116236964026747;1.23314941611608;1.28207196431732E-06;0.168760934117272;0.00579886585228941;3.74027075593639;0.000318704799452295;0.0997817739144325;1.35892917193446E-06;126690800;13.3734732;52.5061017;100.191;57.994;2.268;-1
1900;126691;13.3735003892326;0.00303389549725205;52.5062325498429;0.00198531885334707;77.6287061123259;0.00117602056792593;1.2557737831278;1.29018402106979E-06;0.250200305952263;0.00579909067092709;3.78139680773599;0.000318660403129286;0.11089293370499;1.35898698345038E-06;126691000;13.3734745;52.5061053;100.615;58.418;2.261;-1
1900;126691.2;13.3735035070746;0.00304185831640563;52.5062388796519;0.00197218622403356;77.6352750097685;0.00118977909439964;1.28197086807214;1.29780673927643E-06;0.37807853703196;0.0057993057117761;3.84353827154326;0.000318640750577974;0.144797224859659;1.35905191971214E-06;126691200;13.3734763;52.5061108;100.762;58.564;2.252;-1
1900;126691.4;13.3735063440391;0.00305007059704076;52.5062455590717;0.00200747445124135;77.6418636682217;0.00120364425851972;1.31507853526118;1.30494895611892E-06;0.538034024756832;0.00579960753645483;3.93476427147424;0.0003186268201986;0.183996214118852;1.35912635401137E-06;126691400;13.3734763;52.5061157;101.071;58.874;2.231;-1
1900;126691.7;13.3735099229035;0.00306308684271921;52.5062560481946;0.0020856756073975;77.6517945200664;0.00122463979515774;1.37734164529964;1.3147856294159E-06;0.762630015387495;0.00579898823350074;4.13135023653742;0.000318644338329039;0.23824049359575;1.35925274322039E-06;126691700;13.3734767;52.5061247;101.4;59.203;2.235;-1
1900;126691.9;13.3735117240249;0.00307130378363182;52.5062635234173;0.00211164353690954;77.6584538463339;0.0012387670625593;1.42826448224615;1.32077918966336E-06;0.873967172771426;0.00579850306425555;4.29555151895355;0.000318641639793508;0.262133798219006;1.35934408986194E-06;126691900;13.3734768;52.506128;102.045;59.847;2.219;-1
1900;126692.1;13.3735129344228;0.00308001842110495;52.5062711002892;0.00214616366135719;77.6651492739204;0.00125299693213069;1.48171327430732;1.32634106092232E-06;0.95006059018444;0.00579891547797449;4.4783958978721;0.000318601760680751;0.270382160923208;1.35944011807289E-06;126692100;13.3734747;52.5061285;103.229;61.031;2.198;-1
